Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	126	127N	127C	128N	128C	129N	129C	130N	130C	131N	RefInt_TMT10_FP18_chimerys
O00186	19	STXBP3	1.0	26.422905210810683	0.07880178744273536	-4.002283594337698	-2.718599865979762	1.2767666245363465	-3.1236047583171747	0.6130296351651978	0.4642691445243301	0.5154206894172404	-3.0687383371113643	0.4968696412748219	26.422905210810683
O00187	3	MASP2	1.0	21.738226088942554	0.32305548734585443	-3.4357376689269845	-2.7474723388766584	0.8960315153965084	-2.5223136525210013	0.5837438988995949	0.6665429123789401	0.7541376747998001	-2.547137291653865	0.5164141595401475	21.738226088942554
O00189	3	AP4M1	1.0	20.409913521586258	-0.06401956000105002	-4.130544382848324	-2.927829544055127	1.2493460689843054	-2.7360612228758487	0.8001892373104944	0.49975026280435486	0.5309081391728689	-3.3155114374116437	0.4820968547588329	20.409913521586258
O00192	6	ARVCF	1.0	20.579144442270252	-0.03664849202297482	-3.6200534979466497	-2.7884914191731998	1.6353565238717493	-2.8330105946141595	0.4763794188180981	0.03840600365168356	0.6082766492359593	-3.583292020179962	0.2277330773832027	20.579144442270252
O00193	4	SMAP	1.0	23.076819975340296	0.06538030018624497	-3.9399396753370883	-2.962644727352349	1.565121268297741	-3.678870983110672	0.5178404174675997	0.05079552807291954	-0.017886854629715288	-3.2586051020307654	-0.3105836536105864	23.076819975340296
O00194	1	RAB27B	1.0	18.84805633141714	0.23791421700226323	-4.178650592322638	-2.7316282372316607	0.9103523495469403	-3.746835698012344	0.2559123868287365	0.29091494524183403	0.7820432310324605	-3.3529448377167057	1.278579417545707	18.84805633141714
O00203	34	AP3B1	1.0	24.358081116881735	-0.03971068369786934	-4.328556085553194	-2.887918375493122	1.1018208600072317	-3.333673147407408	0.7645026864737439	0.7892694205382664	0.44273381540067724	-2.647354659205498	0.45541946690761215	24.358081116881735
O00214	11	LGALS8	1.0	24.41966934578045	-0.42162851943267565	-4.7363936159469535	-3.407671250093208	0.8260539921619916	-3.3217671461036096	0.9392848218612766	0.8891784344954718	0.20888080225239136	-2.47015096252205	0.19388775688350535	24.41966934578045
O00217	17	NDUFS8	1.0	25.318524452319693	0.29206364344784674	-4.551147568048716	-2.4139100538785527	0.9244144965733092	-3.451375852935609	0.7093085917311157	0.506715895215379	0.7275593224395713	-2.9647516549857578	0.3283395147517325	25.318524452319693
O00221	2	NFKBIE	0.991	21.70302225786336	0.21156178368820022	-2.96587290012077	-2.8103586561970557	1.0757844308274018	-2.659154414861918	0.5156207026398221	0.45860118203469824	0.354188686818083	-2.6145590712596416	0.6841372322380481	21.70302225786336
O00231	35	PSMD11	1.0	25.56856900877679	0.2978697814752458	-4.2105148314729774	-2.6638599133314695	0.8559286646257114	-3.5479950897363732	0.535512841369524	0.6235174818660774	0.5073352894346321	-2.9161318162229986	0.707729211371209	25.56856900877679
O00232	33	PSMD12	1.0	25.306151777762334	0.3173319107383854	-4.3886525203801146	-2.492244199390715	0.7400095704365164	-3.355281182724097	0.41629061541228296	0.6989321894875999	0.46531957097912624	-2.8609978585922775	0.7876201212022202	25.306151777762334
O00233	4	PSMD9	1.0	24.298374977277703	0.34545683825808027	-4.147089225590504	-2.5943405097015653	1.2994068682144082	-3.4338720994446508	0.5612024884086715	0.44273000295490483	0.5366189620493245	-2.688303703163018	0.7399153769778817	24.298374977277703
O00244	6	ATOX1	1.0	24.370701300633435	0.5121560007634125	-3.5001000031353584	-2.3758951247146864	1.0740123613258374	-2.846936991559552	0.617157815375605	0.8771788933294404	0.33931037359839333	-2.51645404553837	-0.05228102955144465	24.370701300633435
O00258	2	GET1	0.9867	20.359834505971122	-1.0569529326888398	-4.349852980459231	-3.600671150588081	1.9904340444381283	-3.3796992082964694	1.036037800318372	0.34420192150123974	0.07517280047009223	-3.0091990718359733	-0.3122404671331527	20.359834505971122
O00264	58	PGRMC1	1.0	28.782886461549477	0.22307610638855646	-3.9164712140487534	-2.4387698519833307	0.6386000636767672	-2.8219478003795366	0.6080955315798375	0.5178580184273383	0.8298318982845121	-2.787130962474473	0.5875138809415503	28.782886461549477
O00267	26	SUPT5H	1.0	23.529804737157395	-0.20530613233480288	-4.117721654127114	-3.0399606933590277	1.4453102698492675	-3.1970446958643635	0.6898422540829889	0.46204448659050357	0.4251674981130211	-2.9775388708342696	0.44298949882144534	23.529804737157395
O00268	4	TAF4	1.0	20.58654189586323	0.12695008673303043	-3.7415797638398054	-3.076302270670026	1.7374615833695355	-3.0050285757958424	0.39719780601247656	0.015835035243882523	0.312952289997666	-2.9380586142375957	0.28547168367280484	20.58654189586323
O00273	6	DFFA	1.0	21.911909735161615	0.39129161802881285	-4.365278800832289	-2.595637420988383	1.3400776545154063	-3.213547758185168	0.43705200645895736	0.3611922011571256	0.35343625921166755	-2.9778674174804607	0.6157642305691695	21.911909735161615
O00291	33	HIP1	1.0	23.77017718682642	0.06392540269133917	-4.090551396974689	-2.891692405055826	1.283634265726132	-3.1621075130067737	0.49361770213112166	0.41551771874746635	0.5687787766148489	-3.1949741866795183	0.6224721584379846	23.77017718682642
O00299	21	CLIC1	1.0	25.776460305815043	-0.1045833635365927	-4.422404091101057	-2.9750393631165517	1.0007150831391058	-3.6302552021978336	0.4458459835537454	0.6921523130214062	0.0699972205444972	-2.6122384067805395	0.9726121212271863	25.776460305815043
O00303	16	EIF3F	1.0	25.35447445868219	0.18440327535576273	-3.7767940906406956	-2.645209517484351	0.9254012455054426	-3.224909977163742	0.5485468794358734	0.7319127853128888	0.4739873904711942	-2.6943872718610855	0.7163484625405765	25.35447445868219
O00308	2	WWP2	1.0	18.468469470705806	0.015221875079338254	-4.063506460397347	-2.5861306418614927	0.935868750607324	-2.9955477822881678	0.8088479515904963	0.5823384128510929	0.4444250813224935	-2.5996241184855773	0.4705227885264103	18.468469470705806
O00330	15	PDHX	1.0	24.950855487541656	0.24233642524243848	-4.496822234560712	-2.6445119492182645	1.3346587970505475	-3.149270215713373	0.4905169458641865	0.27170900103379836	0.503847703641572	-3.139100817169326	0.5377961367661648	24.950855487541656
O00338	5	SULT1C2	1.0	22.836505591417023	-0.3897698644221279	-4.697271000282042	-4.160889809437204	2.498121408617738	-3.483243762086171	0.4471103186700063	-0.7712474227129498	-0.1841108907593707	-4.894520984958692	-0.4905516501604943	22.836505591417023
O00339	4	MATN2	1.0	22.758657207742704	-0.16581411142014169	-3.954546211036986	-2.949404543328055	0.48803141161052466	-2.483510904185432	0.17428151635399836	-0.03391849927935553	0.6086929212867336	-3.3761350615720938	1.6194399956756982	22.758657207742704
O00391	3	QSOX1	1.0	20.084313756509562	-0.13125701406273294	-2.9735100616551	-2.974905020834756	1.6730166945321123	-2.919791296573745	0.3517040206447284	0.2668930390152191	0.5155329521527072	-3.156842899437793	0.33083239896678407	20.084313756509562
O00399	1	DCTN6	0.9946	21.425574203832685	0.3581493538614531	-3.2616057517259485	-2.0339703694938294	1.203143538671302	-2.3090858207032685	0.752581267518174	0.22397368643143523	0.36041014526112036	-2.3231718234340573	0.6127789066593508	21.425574203832685
O00400	9	SLC33A1	1.0	23.20022374112112	-0.29206200697702656	-4.498207623037288	-3.4687773984083083	1.412428445429601	-3.4866845984748007	0.9601382655470303	0.8045078554868184	0.5069455470216901	-2.8150823439549466	-0.05499843073883426	23.20022374112112
O00401	4	WASL	1.0	23.288326649337236	0.13114281832750763	-4.451063251652208	-2.5476645507265845	1.4811207456958684	-3.3586909937340295	0.619391035524318	0.34239480301406644	0.5088918933545994	-2.9226803165811903	0.5529525580772123	23.288326649337236
O00408	3	PDE2A	0.9997	22.12124231826614	0.45294821670837493	-3.2171901841532033	-2.069930137704361	0.32717719298903347	-1.5588118730033464	0.1545958563455727	-0.07304509119708058	0.7866339955589439	-3.8136163945401016	1.4406656945307539	22.12124231826614
O00410	35	IPO5	1.0	23.857186847074228	-0.02786877753252881	-3.921443365332019	-2.923813389543092	1.388641352677718	-3.0887076510682485	0.38532148637080965	0.3015077742032304	0.15181028462780333	-2.932282952173389	0.6265277791662225	23.857186847074228
O00411	7	POLRMT	1.0	25.03931131082498	0.09878560405852355	-3.78656950716384	-2.9232310428407935	1.5134825614607443	-3.1249439082447203	0.5370459358874768	0.293089923765983	0.46320230886953695	-3.1782487343118255	0.41619659506718065	25.03931131082498
O00418	7	EEF2K	1.0	21.23568256314716	0.16712449161673604	-3.7064526026184943	-2.6061376641219436	0.6534817619105731	-3.088352588079747	0.44601834847522426	0.48469265363164205	0.5482326470601464	-2.726710301992341	1.1161143176793438	21.23568256314716
O00422	8	SAP18	1.0	25.45255861761849	-0.7706829965500805	-4.01819183237297	-3.524013405547647	1.9693387328653706	-2.624463714815854	0.7175057908772864	0.11919570731951623	0.16521501686736784	-3.3977535077092558	-0.077382522560832	25.45255861761849
O00423	5	EML1	1.0	22.146117160628403	0.6709709364158449	-3.1416905782144866	-2.199522569018267	0.3457095754007007	-2.679688460061854	0.2166587545755796	0.2568141453786126	0.7822417477692767	-2.855079502121841	1.2815191772908818	22.146117160628403
O00429	36	DNM1L	1.0	25.08514529307226	-0.035252091210729475	-3.9511973403443674	-2.8558948446571577	1.2413201103995242	-2.9529301415734874	0.4936416853277983	0.5382274682284667	0.48767391661698234	-2.7287935888381973	0.6395041835095334	25.08514529307226
O00442	15	RTCA	1.0	23.36448710451939	0.1878442654237098	-3.665869189713913	-2.6700183916540094	0.8064441545430725	-2.990103666949963	0.5899447334979477	0.624099808453213	0.3961301481349597	-2.7366585720774284	0.7492903137310023	23.36448710451939
O00443	11	PIK3C2A	1.0	25.049764520823246	0.02147939119339881	-3.9476288614322597	-2.9091708751199956	1.1398763945154862	-2.842969849865902	0.5216027279131943	0.6099881122514894	0.5528973405405537	-2.886596098578691	0.8632942377905941	25.049764520823246
O00459	3	PIK3R2	0.9999	20.51340615513496	-0.19463122118564513	-3.850650386733765	-2.1819297164417133	0.6475693462475256	-3.7173934658271435	0.7050104509235311	0.6701532171092452	0.6224631327093171	-2.361386048478396	1.1875023764983688	20.51340615513496
O00461	29	GOLIM4	1.0	27.281008634326984	-0.3511615146873943	-4.484195858005414	-3.193815684454421	0.9812482345209492	-3.480734471858902	0.934768682782245	0.8439450306735381	0.35858760248544996	-2.3525125023910105	0.16600666032741884	27.281008634326984
O00462	2	MANBA	0.9998	20.073201430691114	-0.141164219174307	-4.691230817012901	-3.818466443128351	-0.5912574391939867	-2.7009999913893648	0.009210227790509506	0.48057365690669407	0.37297588691748196	-3.1521936730460034	1.3585639329738788	20.073201430691114
O00468	23	AGRN	1.0	23.310434113886288	0.002678136481904403	-3.840984633418195	-2.8956353224876814	1.230863825261249	-2.8948756380207694	0.4884497148900806	0.5291573675557615	0.5001268836766641	-2.9690792039789384	0.5531229254185739	23.310434113886288
O00469	9	PLOD2	1.0	23.934040983054217	-0.08438026492473227	-4.298214431398726	-2.9771652235007693	1.8525756780577645	-3.5676803804733144	0.3853412942732284	0.03648100567973955	0.3961406146151134	-3.682921383543958	0.4212691749783186	23.934040983054217
O00471	13	EXOC5	1.0	23.456331807185745	-0.037512324712292155	-4.164082269025754	-2.9039916914238058	0.9950136452474965	-3.149787053222374	0.653387360932804	0.5703254051236293	0.5948782656514098	-2.95562320439911	0.8308122392598563	23.456331807185745
O00476	1	SLC17A3	0.9993	20.319323716852626	1.2638862601578538	-4.0875725189888	-1.385111226245499	0.28241753510176437	-3.867508517447842	-0.7383907356764254	-0.8997699021154943	1.542279220514402	-4.2534042895426385	0.8252206018721182	20.319323716852626
O00478	15	BTN3A3	1.0	23.15894615045928	-0.20875757527977967	-4.464573115713552	-3.3440288628958337	0.46021983307739234	-3.0021095140655056	1.0694973589209766	1.222408281071825	0.44779989365779826	-2.298459630029626	-0.17501504154231462	23.15894615045928
O00481	2	BTN3A1	1.0	20.340572173019982	-0.17149881867289718	-4.775156109694903	-2.9885660039597948	0.5732418755492734	-3.5778892889411793	1.0368987086883852	1.183678957934502	0.3450213199613188	-2.4695551455397418	0.05990363244538699	20.340572173019982
O00483	9	NDUFA4	1.0	26.669444390639075	0.3064051152829812	-4.638720176438279	-2.50107756920543	0.4708049353313264	-2.96118575121624	0.5327265448941354	0.421748586660744	0.9886428571799968	-2.7935860436597153	0.646269907472373	26.669444390639075
O00487	21	PSMD14	1.0	25.076657133609704	0.39567722018039575	-4.11135966723927	-2.5486112526381834	0.8565831231203944	-3.223006644477306	0.4777634661621235	0.6472629488766657	0.46941702212112446	-2.651639916052881	0.5912626702752455	25.076657133609704
O00499	13	BIN1	1.0	23.78620518360693	0.3981047146503087	-4.236321757321751	-2.2023730111680244	0.8191276926941207	-3.73046369035241	0.21265047953295024	0.24324472730096147	0.700496168162676	-3.1316182100610934	0.9926991428639838	23.78620518360693
O00505	6	KPNA3	1.0	23.26275184975748	0.08943233264746198	-4.627356849261251	-2.808039818571989	0.5761469806112318	-3.504150173174472	0.33187677151109973	0.4944557062630768	0.7950609968439011	-3.1245952562362778	0.8707878244805496	23.26275184975748
O00506	8	STK25	1.0	21.691406553085855	0.4233685070316344	-3.571933554042279	-2.464356767038659	0.4293043754269217	-2.8211763672388006	0.5475949964507674	0.5809122065557872	0.8882914102830579	-3.256754959433808	0.8848133609211146	21.691406553085855
O00515	5	LAD1	1.0	21.84609618829741	0.602541935661641	-3.6781289363305785	-2.204004109151523	0.7337653367779637	-2.4660887230233897	0.008820354078949322	-0.16467537406876076	0.7138935014613779	-3.669688459830404	0.8141615967396163	21.84609618829741
O00519	11	FAAH	1.0	23.91568391406149	0.28884922668224533	-3.277929110929156	-2.695144595800393	0.17463452138976976	-2.414511347214802	0.603758769633405	0.5910227285030345	1.107066730514962	-2.592131479723726	0.780963757342569	23.91568391406149
O00522	2	KRIT1	1.0	21.449848633389134	0.3812204321234951	-4.3902535905188245	-2.9223558370649867	0.821358619602	-3.5210017020106648	0.6690459041963006	0.6870013561516153	0.5581706187814213	-3.040392287019319	0.8751665455869588	21.449848633389134
O00534	2	VWA5A	1.0	20.13763262151206	-0.1440919554285749	-4.23133904776853	-2.6883568266888824	0.3973043601500752	-2.901421086731659	0.5773274523331828	0.8353317761868553	0.5842335704923851	-2.2843267111925165	1.2261227405502435	20.13763262151206
O00541	11	PES1	1.0	23.616309183427457	-0.24871355827848518	-4.035385754853904	-3.0385619545494222	1.8295620986855639	-3.0676755411607317	0.605673531770794	0.2914050129897703	0.1401237648822935	-3.039404982836043	0.21671327178184185	23.616309183427457
O00559	2	EBAG9	1.0	20.90228835328733	0.08101129185834388	-4.089635257147982	-2.8813367196779556	1.508884497768035	-2.9537626643215447	0.5006501888656079	0.26745368291433635	0.36150012686979416	-2.6593998303192983	0.41753818513604557	20.90228835328733
O00560	7	SDCBP	1.0	21.9892883084662	0.21830446101430212	-3.7038228645008777	-3.1061935238257687	1.0478805013902814	-3.0611119633475177	0.5959374052690372	0.5995334647072106	0.5037499917493626	-3.316247012822142	0.4096196725155181	21.9892883084662
O00562	3	PITPNM1	1.0	21.034874844114537	-0.21320777828809234	-3.342213981756581	-2.59268322373738	1.0127512609958664	-2.037235443551772	0.49132972478642856	0.36528243214109324	0.8682692693250598	-2.8460887667798076	0.8492675217691499	21.034874844114537
O00566	9	MPHOSPH10	1.0	22.909238869320184	-0.12252958383538015	-4.876693638686769	-3.1587612481960647	1.7932602144636967	-3.6241280133034035	0.5711194089926721	0.1935341645163824	0.31146888441684517	-3.4426883038768974	0.32722148969990883	22.909238869320184
O00567	39	NOP56	1.0	25.98903544638738	-0.007178266312966031	-4.066279029948381	-2.872101589839132	1.493914894346883	-2.980816042249584	0.6279527977258326	0.4829652760233216	0.3989961126902024	-2.65647733391999	0.2094968969847244	25.98903544638738
O00571	48	DDX3X	1.0	25.058424709330172	-0.06965019817658114	-3.9969301169850873	-2.9180645311055073	1.4354328373481486	-3.003843536438632	0.5782924261491313	0.37979201111079597	0.3595133680207674	-2.846304686910254	0.5393309450813248	25.058424709330172
O00584	5	RNASET2	1.0	24.86841140679188	0.965920845711711	-4.4239151318823176	-1.9185651911900354	0.38482623775756863	-3.1914211011867692	0.37677154852284644	0.49221108759065757	0.8389752341686858	-2.9315296459951785	0.7547262806746744	24.86841140679188
O00602	3	FCN1	1.0	21.24962671806448	-0.621409318105469	-4.42138988656578	-3.1189420508410546	-0.3775661084583639	-3.9706738736869625	0.15622460005981864	-0.47287398286097115	1.622364041067435	-3.3877339771658814	1.667622794240014	21.24962671806448
O00623	7	PEX12	1.0	22.771982526866168	0.23646897519216026	-4.308853676044837	-2.634384800390748	1.0110507666285677	-3.1760957147075786	1.0505786509962363	0.8878209366978425	0.38913219188751924	-2.536551162384761	0.010756371239832418	22.771982526866168
O00625	12	PIR	1.0	25.214884185440845	0.06338847928695301	-4.329022061490418	-2.842556171561994	0.5502767272196039	-3.6066753947741432	0.94074714524114	1.290856299166732	0.18876314404644567	-2.0286466561471297	0.08766464353338854	25.214884185440845
O00628	1	PEX7	0.9998	18.85246868909044	0.24154198214177214	-4.2428536888611905	-3.1207141891706893	1.0428020676780037	-3.148075015173763	0.7520778491063922	0.6805339068785976	0.5573473554268595	-2.9506824967042196	0.6681839650512416	18.85246868909044
O00629	6	KPNA4	1.0	22.928126919437947	0.38072752768759877	-4.36492307990769	-2.459423704330911	1.0126996109336908	-3.9104501977452344	0.509994972620996	0.6312919884103323	0.3805640484187993	-3.0067964024592735	0.6457018924691562	22.928126919437947
O00635	2	TRIM38	0.9999	21.320109035660497	0.13276193320625929	-5.028965832787898	-2.6572505149935344	0.5282203598475022	-3.421649841339124	0.8999893174244935	0.84755019698488	0.6344133417685462	-2.6343540383672464	0.7788721124869884	21.320109035660497
